DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
3,0301,10,2014,29,9,3,0301,32,32,4,4,320,320,9,9,NEOG,NEOG
10,1002,11,2014,4,9,10,1002,32,32,4,4,320,320,2,1,61,NEOG
1,0101,11,2014,23,7,1,0101,32,32,4,4,320,320,5,4,26,51
11,1102,12,2014,27,8,11,1101,33,32,4,4,320,320,3,3,IGNORADO,IGNORADO
1,0101,10,2014,31,3,1,0101,34,32,4,4,320,320,4,4,52,42
16,1601,10,2014,7,8,16,1609,34,32,4,4,320,320,5,5,21,22
1,0101,11,2014,1,7,1,0115,34,32,4,4,320,320,5,1,NEOG,52
2,0201,12,2014,19,11,2,0201,34,32,4,4,320,320,3,3,51,51
22,2202,12,2014,12,11,22,2202,35,32,4,4,320,320,1,4,61,41
9,0901,12,2014,27,11,9,0901,35,32,4,4,320,320,5,5,NEOG,NEOG
12,1225,11,2014,17,10,12,1225,36,32,4,4,320,320,2,2,61,NEOG
1,0101,11,2014,26,6,1,0101,37,32,4,4,320,320,5,4,11,23
5,0510,11,2014,25,7,5,0501,39,32,4,4,320,320,2,4,81,NEOG
22,2203,10,2014,7,5,22,2203,42,32,4,4,320,320,3,4,75,23
13,1301,11,2014,21,7,13,1301,49,32,4,4,320,320,5,4,21,41
9,0921,10,2014,29,8,9,0922,29,33,4,4,320,320,4,4,31,23
1,0101,11,2014,22,8,22,2212,32,33,4,4,320,320,5,4,NEOG,NEOG
1,0101,11,2014,29,9,1,0101,33,33,4,4,320,320,5,5,24,26
9,0920,12,2014,10,10,9,0920,33,33,4,4,320,320,5,4,26,24
20,2011,12,2014,11,9,20,2011,34,33,4,4,320,320,3,4,61,32
1,0101,10,2014,18,8,1,0101,35,33,4,4,320,320,4,5,35,13
1,0115,10,2014,2,9,1,0115,35,33,4,4,320,320,1,1,43,43
9,0901,11,2014,10,7,9,0901,37,33,4,4,320,320,5,5,22,22
12,1215,12,2014,22,10,12,1215,37,33,4,4,320,320,3,2,IGNORADO,IGNORADO
1,0101,11,2014,31,7,1,0101,38,33,4,4,320,320,5,5,21,NEOG
22,2205,12,2014,27,11,1,0102,38,33,4,4,320,320,3,3,34,51
1,0101,12,2014,22,9,4,0411,39,33,4,4,320,320,4,4,43,41
1,0101,12,2014,29,9,12,1218,45,33,4,4,320,320,4,5,71,22
12,1215,11,2014,10,7,12,1215,999,34,4,4,320,320,9,2,61,NEOG
1,0101,11,2014,29,4,1,0101,30,34,4,4,320,320,4,4,NEOG,NEOG
12,1201,11,2014,31,7,12,1210,32,34,4,4,320,320,4,4,43,23
1,0101,10,2014,15,4,1,0101,34,34,4,4,320,320,5,5,21,22
3,0302,12,2014,3,10,3,0302,34,34,4,4,320,320,4,9,31,IGNORADO
20,2008,12,2014,16,9,20,2008,34,34,4,4,320,320,4,5,43,35
12,1217,10,2014,19,8,12,1217,35,34,4,4,320,320,3,1,83,75
1,0101,12,2014,29,10,5,0501,36,34,4,4,320,320,4,5,43,NEOG
2,0201,11,2014,14,5,2,0203,37,34,4,4,320,320,9,9,83,NEOG
4,0409,11,2014,21,8,4,0415,37,34,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2014,19,8,1,0101,38,34,4,4,320,320,5,5,NEOG,26
1,0101,11,2014,8,5,1,0101,38,34,4,4,320,320,4,3,43,NEOG
4,0415,11,2014,9,9,4,0415,39,34,4,4,320,320,4,4,43,IGNORADO
2,0201,12,2014,19,11,13,1312,40,34,4,4,320,320,1,2,61,NEOG
1,0115,12,2014,11,9,1,0115,40,34,4,4,320,320,9,9,43,NEOG
5,0506,10,2014,21,8,5,0506,25,35,4,4,320,320,3,4,75,41
1,0101,10,2014,9,7,1,0101,30,35,4,4,320,320,4,4,NEOG,NEOG
19,1901,10,2014,24,6,19,1901,36,35,4,4,320,320,3,4,IGNORADO,IGNORADO
2,0205,11,2014,18,8,2,0205,37,35,4,4,320,320,1,1,IGNORADO,IGNORADO
20,2011,10,2014,11,6,20,2011,39,35,4,4,320,320,2,5,92,23
5,0502,11,2014,10,9,5,0513,41,35,4,4,320,320,4,4,NEOG,NEOG
18,1801,12,2014,2,10,18,1801,42,35,4,4,320,320,1,4,52,NEOG
3,0301,10,2014,14,8,3,0301,44,35,4,4,320,320,5,5,24,96
10,1001,12,2014,10,12,10,1001,46,35,4,4,320,320,2,2,83,NEOG
22,2207,11,2014,12,9,22,2207,48,35,4,4,320,320,2,1,96,NEOG
1,0101,11,2014,14,8,10,1016,53,35,4,4,320,320,9,9,22,24
1,0101,11,2014,14,8,10,1016,53,35,4,4,320,320,9,9,22,24
1,0101,10,2014,16,6,1,0114,38,36,4,4,320,320,5,4,26,23
1,0101,10,2014,25,8,1,0101,40,36,4,4,320,320,5,4,21,12
1,0101,10,2014,20,3,2,0208,34,37,4,4,320,320,9,9,61,IGNORADO
1,0101,11,2014,7,7,12,1219,38,37,4,4,320,320,9,1,61,NEOG
14,1401,12,2014,7,10,14,1401,40,37,4,4,320,320,4,4,23,22
22,2202,10,2014,31,7,22,2202,43,37,4,4,320,320,9,4,61,41
9,0901,12,2014,25,7,9,0901,44,37,4,4,320,320,5,3,24,NEOG
18,1801,11,2014,30,9,18,1801,48,37,4,4,320,320,1,4,83,NEOG
6,0614,11,2014,7,10,6,0614,54,37,4,4,320,320,9,4,61,NEOG
1,0115,10,2014,23,5,1,0115,34,38,4,4,320,320,4,1,NEOG,NEOG
1,0101,10,2014,20,3,1,0101,37,38,4,4,320,320,4,6,24,26
1,0101,11,2014,20,8,3,0301,37,38,4,4,320,320,5,4,52,32
4,0401,12,2014,23,10,3,0301,37,38,4,4,320,320,5,4,11,NEOG
22,2204,12,2014,29,9,22,2204,40,38,4,4,320,320,2,2,61,NEOG
1,0101,10,2014,18,7,1,0101,44,38,4,4,320,320,5,5,12,NEOG
1,0101,10,2014,6,3,1,0104,50,38,4,4,320,320,4,2,71,NEOG
1,0107,10,2014,6,5,1,0107,38,39,4,4,320,320,4,4,43,23
13,1301,11,2014,13,10,13,1301,40,39,4,4,320,320,4,4,43,23
1,0101,11,2014,3,10,1,0101,37,40,4,4,320,320,4,4,52,NEOG
1,0101,11,2014,3,6,1,0101,39,40,4,4,320,320,2,5,23,26
1,0101,11,2014,29,5,1,0108,40,40,4,4,320,320,5,5,21,21
22,2214,11,2014,14,10,22,2214,41,40,4,4,320,320,4,4,43,23
3,0301,11,2014,21,8,4,0401,44,40,4,4,320,320,2,2,52,NEOG
9,0901,12,2014,29,10,9,0901,45,40,4,4,320,320,5,4,NEOG,43
1,0102,10,2014,11,7,1,0102,46,40,4,4,320,320,4,4,52,41
9,0901,10,2014,28,3,9,0901,35,41,4,4,320,320,5,5,24,NEOG
1,0101,11,2014,20,8,1,0115,37,41,4,4,320,320,9,9,NEOG,NEOG
1,0101,11,2014,29,8,1,0101,55,41,4,4,320,320,5,4,21,23
9,0920,10,2014,10,7,9,0920,46,42,4,4,320,320,9,9,NEOG,51
11,1101,12,2014,21,10,11,1101,46,42,4,4,320,320,2,2,IGNORADO,IGNORADO
3,0302,11,2014,20,6,4,0401,48,42,4,4,320,320,6,5,IGNORADO,52
5,0511,10,2014,18,8,1,0114,42,43,4,4,320,320,9,9,NEOG,NEOG
20,2008,12,2014,6,3,20,2008,45,43,4,4,320,320,2,2,71,NEOG
12,1217,10,2014,10,9,12,1217,47,43,4,4,320,320,2,1,26,NEOG
1,0101,12,2014,27,10,3,0301,47,43,4,4,320,320,1,1,NEOG,26
12,1215,10,2014,7,7,12,1215,49,43,4,4,320,320,4,5,52,NEOG
10,1001,12,2014,23,9,9,0921,49,43,4,4,320,320,1,2,92,NEOG
1,0101,10,2014,6,5,1,0101,51,43,4,4,320,320,4,4,52,52
1,0101,10,2014,22,7,22,2216,37,44,4,4,320,320,4,4,52,41
10,1001,10,2014,4,6,10,1004,45,44,4,4,320,320,4,4,NEOG,NEOG
12,1225,10,2014,15,8,12,1225,46,44,4,4,320,320,2,1,61,IGNORADO
22,2205,11,2014,3,11,22,2205,47,44,4,4,320,320,4,5,43,NEOG
1,0101,10,2014,14,8,1,0101,40,45,4,4,320,320,6,5,21,23
22,2201,10,2014,2,9,22,2201,45,45,4,4,320,320,4,4,23,23
18,1802,10,2014,22,8,16,1601,48,45,4,4,320,320,4,3,31,52
22,2212,11,2014,10,10,22,2212,48,45,4,4,320,320,5,5,23,NEOG
18,1801,11,2014,11,9,18,1801,56,45,4,4,320,320,9,9,NEOG,NEOG
14,1412,10,2014,18,7,14,1412,49,47,4,4,320,320,2,4,83,23
1,0101,10,2014,23,9,1,0101,50,47,4,4,320,320,3,3,NEOG,42
1,0115,11,2014,10,7,15,1505,46,49,4,4,320,320,2,2,IGNORADO,IGNORADO
1,0101,10,2014,6,5,13,1301,51,49,4,4,320,320,5,1,21,26
13,1301,10,2014,4,9,13,1301,64,49,4,4,320,320,1,2,83,52
1,0115,12,2014,8,10,22,2207,63,50,4,4,320,320,1,2,61,NEOG
1,0102,12,2014,22,10,1,0102,44,51,4,4,320,320,3,3,52,NEOG
9,0922,11,2014,10,10,9,0922,31,52,4,4,320,320,2,2,92,NEOG
1,0102,11,2014,22,10,1,0116,50,52,4,4,320,320,2,2,71,NEOG
1,0103,11,2014,1,7,1,0103,56,52,4,4,320,320,1,1,52,NEOG
22,2216,10,2014,28,7,22,2216,60,53,4,4,320,320,1,2,61,NEOG
13,1301,11,2014,16,10,13,1301,53,54,4,4,320,320,2,1,71,NEOG
1,0101,12,2014,24,10,16,1611,57,56,4,4,320,320,4,4,NEOG,NEOG
22,2202,12,2014,28,11,22,2202,58,56,4,4,320,320,2,2,83,NEOG
1,0101,11,2014,14,8,1,0101,59,56,4,4,320,320,5,5,24,26
5,0512,10,2014,9,9,1,0101,60,58,4,4,320,320,1,1,52,41
6,0610,10,2014,22,9,15,1501,999,61,4,4,320,320,9,2,61,NEOG
1,0116,10,2014,6,6,1,0116,50,64,4,4,320,320,9,1,52,NEOG
5,0503,10,2014,20,8,5,0503,70,65,4,4,320,320,9,9,IGNORADO,IGNORADO
1,0101,11,2014,31,7,1,0101,69,70,4,4,320,320,3,2,92,75
9,0920,10,2014,22,5,9,0920,999,999,4,4,320,320,1,2,61,NEOG
1,0114,10,2014,21,8,1,0114,999,999,4,4,320,320,9,9,61,NEOG
7,0701,10,2014,30,9,7,0701,999,999,4,4,320,320,9,1,72,NEOG
1,0109,11,2014,30,5,1,0109,999,999,4,4,320,320,4,4,NEOG,NEOG
21,2101,11,2014,23,10,21,2101,23,21,1,4,320,320,4,4,NEOG,NEOG
9,0914,10,2014,7,7,8,0801,32,999,5,4,320,320,4,1,43,NEOG
7,0719,10,2014,28,5,7,0719,25,21,1,1,320,320,1,2,92,NEOG
18,1801,12,2014,25,11,18,1802,43,38,2,2,320,320,2,2,NEOG,NEOG
1,0101,11,2014,7,10,1,0101,44,46,4,4,320,340,5,5,24,21
1,0101,11,2014,5,3,1,0101,999,999,9,9,320,723,9,9,34,24
1,0101,11,2014,24,7,1,0101,31,27,4,4,320,723,4,5,35,34
5,0512,12,2014,7,10,1,0114,999,999,9,9,320,720,9,9,IGNORADO,IGNORADO
1,0101,12,2014,1,10,1,0101,999,999,9,9,320,720,9,9,NEOG,NEOG
1,0101,10,2014,13,1,1,0101,34,33,4,9,320,720,4,1,24,26
3,0310,11,2014,29,9,11,1105,999,50,9,4,320,720,9,4,IGNORADO,34
6,0601,12,2014,18,4,3,0301,999,999,9,9,320,9999,9,9,23,IGNORADO
1,0101,10,2014,31,7,1,0101,42,31,4,9,320,725,9,9,21,NEOG
1,0101,10,2014,25,7,1,0101,47,57,9,9,320,840,1,1,NEOG,23
9,0914,10,2014,7,8,9,0914,25,23,1,9,320,840,3,9,NEOG,IGNORADO
1,0101,11,2014,1,9,1,0101,29,32,4,9,320,840,4,1,43,NEOG
1,0101,11,2014,7,7,1,0101,33,32,4,9,320,840,4,1,NEOG,NEOG
14,1404,10,2014,27,8,14,1404,35,25,1,4,320,840,2,9,75,NEOG
1,0101,9,2014,7,7,1,0101,999,999,9,9,320,498,9,9,NEOG,11
20,2001,6,2014,31,3,20,2001,27,23,4,4,320,320,5,4,24,11
4,0401,9,2014,12,3,4,0401,999,26,9,1,320,320,9,4,IGNORADO,11
6,0602,6,2014,24,2,1,0115,36,35,9,4,320,320,5,5,21,12
1,0101,5,2014,15,4,1,0101,42,36,4,9,320,320,9,1,21,12
1,0101,6,2014,7,4,1,0102,38,39,4,4,320,320,5,5,26,12
1,0101,6,2014,2,5,1,0101,40,38,4,4,320,320,5,5,26,12
17,1706,9,2014,8,8,17,1706,999,24,9,4,320,320,9,4,IGNORADO,12
1,0102,9,2014,1,7,1,0102,33,27,4,4,320,320,4,4,72,14
1,0101,4,2014,3,2,1,0101,35,32,4,9,320,320,5,1,25,21
1,0101,6,2014,9,4,22,2214,42,38,4,4,320,170,5,1,NEOG,21
1,0101,7,2014,4,3,1,0101,35,33,4,9,320,170,5,5,21,21
1,0101,4,2014,27,2,1,0101,999,999,9,9,320,320,9,9,26,21
1,0101,8,2014,24,6,1,0101,35,36,4,4,320,320,5,5,21,21
1,0101,4,2014,28,2,1,0101,36,36,4,4,320,320,4,5,43,21
1,0101,9,2014,24,7,1,0101,999,999,9,9,320,320,1,9,43,21
1,0101,7,2014,13,6,1,0101,999,999,9,9,320,320,9,9,NEOG,21
1,0103,5,2014,25,4,1,0103,999,999,9,9,320,320,9,9,22,22
14,1401,7,2014,24,2,14,1401,54,50,4,4,320,320,1,5,23,22
1,0101,7,2014,28,1,1,0101,75,57,4,4,320,320,5,5,25,22
1,0101,9,2014,17,5,3,0306,27,26,4,4,320,320,5,5,NEOG,22
4,0401,4,2014,2,1,4,0401,27,26,4,4,320,320,4,5,NEOG,22
9,0901,7,2014,21,4,9,0901,999,999,9,9,320,320,1,1,NEOG,22
9,0901,8,2014,21,4,9,0901,999,999,9,9,320,320,1,1,NEOG,22
22,2202,9,2014,22,7,1,0101,999,999,9,9,320,320,9,9,NEOG,22
1,0101,7,2014,6,6,1,0101,999,999,9,9,320,320,9,9,43,22
1,0101,3,2014,16,1,1,0115,29,32,4,4,320,320,4,5,52,22
4,0415,1,2014,20,1,4,0415,29,26,4,4,320,320,2,4,61,22
11,1104,9,2014,6,5,11,1105,999,999,9,9,320,320,9,9,61,22
9,0909,9,2014,20,2,9,0909,36,30,1,1,320,320,2,3,71,22
9,0920,8,2014,16,7,9,0920,999,999,9,9,320,320,1,1,72,22
1,0101,5,2014,13,3,1,0105,41,31,4,4,320,320,3,4,NEOG,22
21,2101,2,2014,30,1,21,2101,999,999,9,9,320,320,9,9,NEOG,22
22,2205,7,2014,24,2,22,2205,999,30,9,4,320,320,9,2,IGNORADO,22
1,0101,6,2014,21,4,1,0101,999,999,9,9,320,320,9,9,22,22
1,0101,7,2014,20,1,1,0101,999,999,9,9,320,320,9,9,22,22
1,0101,8,2014,24,4,18,1801,999,37,9,4,320,320,9,5,IGNORADO,22
1,0101,7,2014,29,4,1,0101,999,33,9,9,320,170,9,1,NEOG,22
1,0114,8,2014,6,8,16,1602,46,43,4,4,320,320,4,5,33,23
5,0501,8,2014,20,6,5,0501,23,27,4,4,320,320,4,5,NEOG,23
5,0502,3,2014,17,2,5,0503,999,28,9,4,320,320,9,5,IGNORADO,23
1,0101,7,2014,19,5,1,0101,999,999,9,9,320,320,9,9,21,23
22,2209,3,2014,28,1,22,2209,28,24,4,4,320,320,4,4,23,23
22,2201,6,2014,27,5,22,2201,30,24,4,4,320,320,4,4,23,23
14,1403,7,2014,26,5,14,1403,27,28,1,1,320,320,4,4,23,23
22,2202,6,2014,12,5,22,2202,60,50,4,4,320,320,4,4,23,23
12,1207,9,2014,5,8,12,1207,31,999,1,9,320,320,4,9,23,23
16,1601,6,2014,14,2,16,1601,999,999,9,4,320,320,9,9,23,23
16,1601,7,2014,26,2,15,1508,999,999,9,9,320,320,9,9,23,23
21,2101,2,2014,28,1,21,2101,999,999,9,9,320,320,9,9,23,23
1,0101,6,2014,31,3,1,0101,999,999,9,9,320,320,9,9,24,23
22,2205,5,2014,26,2,22,2205,33,25,4,4,320,320,5,4,26,23
1,0101,5,2014,4,2,1,0101,999,999,9,9,320,320,9,9,03,23
1,0101,7,2014,4,2,1,0101,999,999,9,9,320,320,9,9,03,23
21,2101,5,2014,21,4,1,0101,999,999,9,9,320,320,9,9,03,23
1,0101,7,2014,29,1,1,0108,23,25,4,4,320,320,4,4,31,23
4,0403,6,2014,16,1,4,0403,30,25,1,4,320,320,4,5,31,23
6,0608,5,2014,14,4,6,0608,27,27,4,4,320,320,4,4,31,23
4,0403,2,2014,8,1,4,0403,34,27,9,9,320,320,9,9,31,23
11,1107,4,2014,24,2,11,1107,34,29,9,9,320,320,1,1,31,23
9,0920,6,2014,8,5,9,0920,999,999,9,9,320,320,9,9,31,23
9,0920,8,2014,19,5,9,0920,999,999,9,9,320,320,9,9,31,23
5,0506,6,2014,17,3,5,0506,26,22,4,4,320,320,4,1,33,23
22,2214,3,2014,28,1,22,2214,27,27,4,4,320,320,4,4,33,23
18,1804,8,2014,12,5,18,1801,30,28,4,4,320,320,4,5,33,23
22,2207,5,2014,26,3,22,2207,21,28,4,4,320,320,3,4,34,23
6,0601,5,2014,22,3,6,0602,33,28,4,4,320,320,4,4,34,23
19,1901,4,2014,3,3,19,1901,41,38,4,4,320,320,4,4,34,23
1,0101,6,2014,24,3,1,0101,999,999,9,9,320,320,9,1,34,23
3,0301,5,2014,6,5,1,0101,999,999,9,9,320,320,9,9,34,23
21,2101,5,2014,25,3,1,0101,31,27,4,9,320,320,4,1,35,23
21,2101,3,2014,18,2,20,2011,28,25,4,4,320,320,4,4,43,23
19,1905,4,2014,19,3,19,1905,32,25,4,4,320,320,9,4,43,23
22,2205,8,2014,14,4,22,2205,32,25,9,4,320,320,1,4,43,23
17,1701,5,2014,25,4,17,1706,37,34,4,4,320,320,5,5,43,23
10,1001,4,2014,11,3,10,1010,36,35,4,4,320,320,4,4,43,23
1,0101,7,2014,7,5,1,0101,999,999,9,9,320,320,9,9,43,23
1,0101,8,2014,7,5,1,0101,999,999,9,9,320,320,9,9,43,23
21,2101,2,2014,8,1,21,2101,49,26,9,9,320,320,9,4,51,23
22,2201,2,2014,10,2,22,2201,40,27,4,4,320,320,4,4,52,23
18,1804,4,2014,6,3,18,1801,47,41,4,4,320,320,2,4,52,23
16,1601,5,2014,12,3,16,1601,25,32,4,4,320,320,4,5,52,23
5,0504,4,2014,14,1,3,0313,999,999,4,4,320,320,9,9,61,23
21,2106,5,2014,24,3,21,2106,999,999,9,9,320,320,1,1,61,23
16,1613,9,2014,30,7,16,1613,35,36,4,4,320,320,2,4,61,23
11,1107,9,2014,9,4,11,1107,999,999,9,9,320,320,9,9,61,23
3,0312,8,2014,26,5,1,0101,49,46,4,4,320,320,4,4,71,23
22,2202,4,2014,17,3,22,2202,27,29,9,9,320,320,1,1,72,23
17,1711,2,2014,30,1,17,1711,32,30,9,9,320,320,9,4,72,23
17,1704,2,2014,2,1,17,1704,44,38,4,4,320,320,1,4,72,23
20,2001,8,2014,30,5,20,2001,67,56,4,5,320,320,2,4,72,23
20,2001,6,2014,24,1,20,2001,33,28,4,4,320,320,1,5,73,23
19,1907,4,2014,19,2,19,1907,999,999,4,4,320,320,1,4,83,23
10,1001,5,2014,10,4,10,1012,39,30,4,1,320,320,2,4,83,23
21,2103,5,2014,27,1,21,2103,39,35,1,1,320,320,2,4,92,23
17,1703,9,2014,8,9,17,1701,50,46,9,9,320,320,1,1,92,23
17,1701,9,2014,15,8,17,1701,999,999,9,9,320,320,9,9,92,23
12,1207,8,2014,22,7,12,1207,26,21,1,4,320,320,4,4,NEOG,23
5,0502,9,2014,12,6,5,0502,27,24,4,4,320,320,4,4,NEOG,23
20,2001,8,2014,21,5,20,2001,28,24,9,9,320,320,9,9,NEOG,23
22,2201,4,2014,19,3,22,2201,28,25,4,4,320,320,4,4,NEOG,23
20,2001,6,2014,30,4,20,2004,39,25,9,4,320,320,9,4,NEOG,23
2,0201,9,2014,2,9,2,0207,28,27,4,4,320,320,3,3,NEOG,23
19,1901,7,2014,27,5,19,1901,34,40,4,4,320,320,9,4,NEOG,23
2,0201,7,2014,5,3,2,0207,999,40,9,9,320,320,9,1,NEOG,23
18,1804,3,2014,7,1,18,1804,36,41,4,4,320,320,3,4,NEOG,23
18,1801,7,2014,19,5,18,1801,42,45,4,4,320,320,2,4,NEOG,23
1,0101,4,2014,18,2,12,1218,999,46,4,4,320,320,9,4,NEOG,23
4,0407,3,2014,22,1,4,0407,999,999,1,9,320,320,3,9,NEOG,23
1,0101,4,2014,5,3,1,0101,999,999,9,9,320,320,9,9,NEOG,23
1,0101,5,2014,3,3,1,0101,999,999,9,9,320,320,9,9,NEOG,23
5,0507,5,2014,7,4,5,0501,999,999,9,9,320,320,9,9,NEOG,23
10,1001,5,2014,22,4,10,1003,999,999,9,9,320,320,9,9,NEOG,23
19,1905,7,2014,24,4,19,1905,999,999,9,9,320,320,9,9,NEOG,23
20,2001,8,2014,9,1,20,2001,999,999,9,9,320,320,9,9,NEOG,23
7,0701,7,2014,9,5,7,0701,35,27,1,1,320,320,5,4,NEOG,23
16,1601,7,2014,15,5,1,0101,999,999,9,9,320,320,9,9,NEOG,23
22,2201,7,2014,31,3,22,2201,999,30,9,4,320,320,9,4,IGNORADO,23
14,1401,8,2014,12,8,14,1410,999,31,9,4,320,320,9,4,IGNORADO,23
4,0401,2,2014,6,1,4,0403,999,33,9,1,320,320,9,4,IGNORADO,23
13,1301,5,2014,15,4,13,1301,999,35,9,9,320,320,9,9,IGNORADO,23
13,1304,9,2014,18,6,13,1304,41,36,9,4,320,320,1,4,IGNORADO,23
22,2212,5,2014,30,3,5,0513,999,41,9,4,320,320,9,4,IGNORADO,23
3,0302,7,2014,23,5,3,0302,999,43,9,4,320,320,9,4,IGNORADO,23
13,1301,6,2014,3,3,13,1304,999,999,9,9,320,320,9,9,IGNORADO,23
13,1306,6,2014,11,2,13,1306,36,28,1,1,320,320,4,5,23,23
13,1301,4,2014,13,3,13,1312,37,36,4,4,320,320,4,4,23,23
1,0101,7,2014,26,3,1,0101,999,999,9,9,320,320,9,9,12,23
13,1307,6,2014,8,5,13,1324,23,25,1,1,320,320,4,4,23,23
15,1504,6,2014,22,4,15,1504,29,26,1,4,320,320,4,4,23,23
14,1401,8,2014,4,7,14,1401,31,29,1,4,320,320,4,4,23,23
5,0506,4,2014,12,3,5,0506,24,21,4,4,320,320,4,4,31,23
9,0901,5,2014,10,3,9,0901,39,999,4,9,320,320,4,9,31,23
1,0101,7,2014,4,6,1,0101,50,47,4,4,320,320,4,4,31,23
10,1001,9,2014,18,8,10,1001,25,22,4,4,320,320,4,4,33,23
11,1101,6,2014,5,2,11,1101,30,23,4,4,320,320,4,4,33,23
14,1416,3,2014,21,2,14,1416,34,30,5,9,320,320,4,1,33,23
5,0512,8,2014,27,7,5,0501,25,23,4,4,320,320,4,4,34,23
9,0901,9,2014,25,4,9,0901,999,999,9,9,320,320,1,1,34,23
5,0511,5,2014,7,3,5,0501,30,24,4,4,320,320,4,4,35,23
16,1610,5,2014,4,2,16,1610,25,23,1,1,320,320,4,5,43,23
5,0501,5,2014,7,2,5,0501,28,25,4,4,320,320,2,4,51,23
16,1601,9,2014,18,8,16,1601,29,35,9,4,320,320,1,4,54,23
6,0601,9,2014,5,6,6,0603,30,35,4,4,320,320,9,4,61,23
6,0603,9,2014,5,6,6,0603,30,35,4,4,320,320,9,4,61,23
17,1703,9,2014,27,8,17,1703,26,20,4,4,320,320,4,4,72,23
22,2207,7,2014,5,6,22,2207,30,29,4,4,320,320,2,4,72,23
21,2101,5,2014,10,3,21,2101,34,26,4,9,320,320,3,4,83,23
22,2201,5,2014,11,4,22,2201,23,21,4,4,320,320,3,4,NEOG,23
20,2007,4,2014,28,1,20,2007,29,23,4,4,320,320,9,4,NEOG,23
21,2101,7,2014,25,6,21,2101,22,24,4,9,320,320,2,4,NEOG,23
18,1804,5,2014,7,4,18,1804,30,26,4,4,320,320,9,4,NEOG,23
9,0901,7,2014,18,6,9,0901,34,35,5,4,320,320,9,4,NEOG,23
9,0901,7,2014,18,6,9,0901,34,35,5,4,320,320,9,4,NEOG,23
14,1410,7,2014,10,4,14,1410,52,46,1,1,320,320,5,4,NEOG,23
12,1222,3,2014,12,2,9,0920,999,999,9,9,320,320,9,9,NEOG,23
17,1704,5,2014,21,2,17,1704,29,20,4,4,320,320,4,4,NEOG,23
13,1302,4,2014,27,2,13,1302,999,39,9,4,320,320,9,4,IGNORADO,23
15,1507,9,2014,26,5,15,1507,24,22,4,4,320,320,4,3,31,23
16,1601,7,2014,4,6,16,1601,32,30,4,4,320,320,5,5,23,23
5,0501,9,2014,30,7,5,0511,47,44,9,4,320,320,4,5,IGNORADO,23
4,0414,5,2014,6,1,4,0414,999,45,9,9,320,320,9,1,IGNORADO,23
1,0101,5,2014,12,3,1,0101,34,38,4,9,320,320,1,1,25,23
1,0114,4,2014,12,3,1,0114,35,35,4,4,320,320,5,4,21,23
1,0101,7,2014,23,5,16,1601,999,48,9,9,320,320,9,1,23,23
16,1603,8,2014,29,7,16,1601,44,999,4,9,320,320,4,9,23,23
1,0101,8,2014,23,6,1,0101,999,52,9,4,320,320,9,5,23,23
21,2106,3,2014,18,2,21,2106,999,999,9,9,320,320,9,9,24,23
1,0101,8,2014,5,2,1,0101,999,999,9,9,320,320,9,9,34,23
1,0101,2,2014,14,1,1,0101,29,27,9,4,320,320,4,4,35,23
6,0601,2,2014,6,1,1,0108,32,29,4,4,320,320,4,5,41,23
10,1010,3,2014,18,2,10,1010,999,999,9,9,320,320,1,1,43,23
16,1601,3,2014,21,1,16,1604,999,999,9,9,320,320,9,9,43,23
19,1901,7,2014,13,6,19,1901,25,23,4,9,320,840,3,1,43,23
1,0101,6,2014,3,2,1,0101,29,27,4,4,320,320,4,4,52,23
1,0108,9,2014,15,5,1,0108,39,43,9,9,320,320,1,1,52,23
1,0101,8,2014,12,5,1,0108,77,57,4,4,320,320,4,4,52,23
1,0102,5,2014,20,2,1,0106,23,24,4,4,320,320,4,4,52,23
9,0906,7,2014,24,4,9,0906,36,35,9,9,320,320,1,1,61,23
1,0101,3,2014,18,2,1,0101,999,999,9,9,320,320,9,9,83,23
19,1901,6,2014,19,3,19,1901,24,24,4,4,320,320,9,4,NEOG,23
1,0101,8,2014,13,6,1,0101,34,30,4,4,320,320,4,4,NEOG,23
1,0101,7,2014,20,3,1,0101,999,999,9,9,320,320,9,9,NEOG,23
1,0101,9,2014,16,6,1,0101,999,999,9,9,320,320,9,9,NEOG,23
9,0904,3,2014,27,2,9,0901,999,999,9,9,320,320,9,9,NEOG,23
15,1501,9,2014,16,6,15,1501,999,38,4,4,320,320,1,5,IGNORADO,23
1,0101,6,2014,11,4,1,0108,30,29,9,4,320,320,5,5,25,24
1,0101,3,2014,12,2,1,0101,999,999,9,9,320,320,1,1,34,24
1,0101,5,2014,20,3,1,0101,999,999,9,9,320,320,9,9,NEOG,24
5,0501,6,2014,7,3,5,0501,43,42,4,4,320,320,4,3,34,24
1,0101,8,2014,26,5,1,0101,33,33,4,4,320,320,5,5,24,24
1,0101,7,2014,20,6,1,0102,32,30,4,4,320,320,5,5,24,24
1,0101,9,2014,15,7,1,0101,34,30,9,9,320,723,1,1,43,24
9,0901,7,2014,2,5,9,0901,36,36,1,4,320,320,5,5,52,24
1,0101,4,2014,5,2,5,0509,37,37,4,9,320,320,4,1,52,24
